顾客编号,销售月份,销售金额,消费天数
1598,201503,24.119999999999997,2
1599,201502,336.8,3
1600,201502,161.82,6
1601,201502,61.040000000000006,9
1602,201502,108.99000000000001,14
1602,201503,30.52,3
1603,201502,84.44,7
1603,201503,93.83000000000001,10
1603,201504,63.08,6
1604,201502,88.19999999999999,13
1605,201502,48.849999999999994,8
1605,201504,25.970000000000002,5
1606,201502,20.7,4
1607,201502,20.8,3
1608,201502,79.9,9
1608,201503,119.0,2
1609,201502,112.87,6
1609,201503,188.7,4
1610,201502,5.9,1
1611,201502,259.4,4
1612,201502,255.51,12
1612,201503,30.270000000000003,5
1612,201504,49.1,3
1613,201502,179.7,3
1613,201503,61.599999999999994,5
1613,201504,38.19,6
1614,201502,617.6999999999999,11
1615,201502,118.0,5
1616,201502,131.82999999999996,23
1616,201504,52.800000000000004,6
1617,201502,17.54,1
1618,201502,45.199999999999996,4
1619,201502,99.7,5
1620,201502,61.3,6
1621,201502,34.96000000000001,6
1622,201502,102.35,2
1622,201503,200.28000000000003,28
1622,201504,69.2,8
1623,201502,216.9,4
1623,201504,19.9,3
1624,201502,177.0,2
1625,201502,62.629999999999995,4
1626,201502,34.0,4
1627,201502,142.51,13
1628,201502,170.39999999999998,7
1629,201502,166.8,3
1629,201503,179.10000000000002,12
1630,201502,240.84000000000003,18
1631,201502,56.78,3
1631,201503,35.309999999999995,13
1631,201504,371.02,24
1632,201502,182.4,2
1633,201502,80.6,10
1634,201502,40.8,4
1634,201503,31.8,1
1635,201502,33.199999999999996,4
1636,201502,63.8,2
1637,201502,117.0,1
1638,201502,45.900000000000006,3
1638,201503,22.78,5
1639,201502,3.77,1
1639,201504,102.73,11
1640,201502,183.74,15
1640,201503,28.0,3
1640,201504,174.01,21
1641,201502,3.9,1
1641,201504,33.5,4
1642,201502,58.8,1
1643,201502,75.5,5
1644,201502,56.54,11
1645,201502,122.0,2
1646,201502,127.18,16
1647,201502,80.9,2
1648,201502,228.9,5
1649,201502,47.76,4
1649,201503,17.4,3
1649,201504,41.55,11
1650,201502,68.9,2
1651,201502,122.5,3
1652,201502,97.69999999999999,2
1653,201502,38.65,9
1653,201504,82.48,11
1654,201502,53.349999999999994,8
1655,201502,40.599999999999994,6
1656,201502,98.4,1
1656,201503,86.86,3
1657,201502,32.9,1
1658,201502,97.60000000000002,16
1659,201502,157.8,2
1660,201502,10.8,3
1661,201502,39.31999999999999,4
1661,201504,30.0,3
1662,201502,28.9,2
1662,201503,55.77,5
1663,201502,91.9,2
1664,201502,36.08,11
1665,201502,147.72,11
1666,201502,138.3,4
1667,201502,57.0,1
1668,201502,94.6,21
1668,201503,75.94000000000001,7
1669,201502,91.50000000000001,8
1670,201502,37.82,8
1670,201503,70.27,14
1671,201502,22.54,6
1671,201504,215.69,10
1672,201502,17.82,1
1673,201502,102.0,4
1674,201502,107.02999999999999,13
1674,201503,29.96,4
1675,201502,14.200000000000001,2
1676,201502,81.24000000000001,9
1676,201503,11.4,2
1676,201504,98.88,13
1677,201502,85.8,2
1677,201503,33.81,2
1678,201502,9.29,5
1679,201502,65.65,3
1679,201503,151.76,4
1680,201502,53.3,7
1681,201502,13.7,5
1681,201504,28.0,3
1682,201502,103.4,2
1683,201502,80.9,2
1684,201502,45.209999999999994,4
1685,201502,206.0,1
1686,201502,100.8,2
1687,201502,37.54,6
1687,201503,176.86,11
1687,201504,56.73,5
1688,201502,184.62,12
1688,201504,28.5,3
1689,201502,30.000000000000004,8
1690,201502,24.6,3
1691,201502,190.70000000000002,15
1692,201502,73.71000000000001,11
1692,201503,55.03,5
1693,201502,33.93000000000001,9
1694,201502,21.590000000000003,3
1694,201504,199.73,20
1695,201502,82.19999999999999,5
1696,201502,170.60000000000002,6
1696,201503,17.13,6
1697,201502,50.839999999999996,5
1698,201502,8.98,1
1699,201502,77.0,2
1699,201503,80.4,8
1700,201502,83.25,8
1701,201502,104.5,8
1701,201503,35.8,5
1702,201502,37.8,4
1703,201502,50.8,4
1703,201503,95.70000000000002,10
1704,201502,106.8,9
1705,201502,21.130000000000003,7
1706,201502,97.87,10
1707,201502,19.9,2
1708,201502,183.66,29
1709,201502,32.9,1
1710,201502,31.86,1
1711,201502,71.3,2
1712,201502,31.900000000000002,6
1712,201503,63.18000000000001,15
1712,201504,137.8,4
1713,201502,20.9,1
1714,201502,38.9,1
1715,201502,76.61,8
1715,201504,67.61999999999999,6
1716,201502,76.17000000000002,14
1717,201502,55.8,3
1717,201504,13.100000000000001,3
1718,201502,96.99,14
1719,201502,60.370000000000005,10
1719,201503,141.54000000000002,12
1720,201502,35.18,8
1721,201502,106.66000000000001,9
1722,201502,7.3,4
1722,201503,46.03,2
1723,201502,54.15,4
1724,201502,57.13,10
1724,201503,52.239999999999995,3
1724,201504,110.94,10
1725,201502,27.29,5
1725,201503,20.07,3
1726,201502,22.0,2
1726,201504,86.7,2
1727,201502,21.9,4
1727,201503,77.02000000000001,7
1728,201502,54.7,5
1729,201502,36.2,3
1730,201502,99.5,6
1730,201503,99.46000000000001,6
1730,201504,155.65,14
1731,201502,74.18,9
1731,201503,93.64999999999999,6
1731,201504,62.88000000000001,7
1732,201502,18.85,2
1733,201502,12.8,1
1733,201503,125.36000000000001,22
1733,201504,158.98,21
1734,201502,20.0,1
1734,201503,98.0,3
1735,201502,58.9,2
1736,201502,72.0,1
1737,201502,109.9,1
1737,201503,200.20000000000002,8
1738,201502,248.10000000000002,11
1739,201502,97.10000000000001,7
1740,201502,45.86000000000001,6
1741,201502,19.9,2
1742,201502,51.3,3
1742,201503,22.599999999999998,4
1743,201502,84.98999999999998,12
1743,201503,80.91,13
1743,201504,79.72999999999999,4
1744,201502,34.3,4
1745,201502,41.5,3
1746,201502,52.9,5
1747,201502,14.290000000000001,5
1748,201502,6.97,3
1748,201503,117.64999999999999,16
1748,201504,157.87,20
1749,201502,6.14,2
1749,201503,23.03,5
1750,201502,25.4,2
1751,201502,11.57,1
1751,201503,169.34000000000003,13
1751,201504,35.5,4
1752,201502,18.79,5
1752,201503,17.369999999999997,4
1753,201502,39.01,2
1754,201502,41.78,7
1755,201502,90.38,10
1755,201504,45.29,6
1756,201502,67.81,12
1756,201503,19.4,3
1757,201502,14.8,3
1757,201503,64.9,15
1757,201504,51.699999999999996,8
1758,201502,130.9,3
1759,201502,23.01,4
1759,201504,46.5,3
1760,201502,10.52,3
1761,201502,47.940000000000005,12
1761,201503,146.48000000000002,21
1762,201502,29.299999999999997,3
1762,201504,54.5,2
1763,201502,118.8,2
1764,201502,52.019999999999996,2
1765,201502,61.17999999999999,8
1765,201503,238.4,46
1765,201504,291.27,51
1766,201502,69.4,7
1767,201502,39.69,2
1767,201503,84.2,5
1768,201502,35.58,4
1769,201502,50.51,11
1769,201503,67.92999999999999,9
1770,201502,21.86,2
1771,201502,5.3,1
1772,201502,61.36,3
1773,201502,80.47999999999999,3
1773,201503,16.23,1
1774,201503,93.02,31
1774,201504,259.44999999999993,27
1775,201503,4.8,3
1776,201503,57.84,8
1777,201503,122.36000000000003,14
1778,201503,143.50000000000003,19
1779,201503,72.83,4
1780,201503,158.0,3
1781,201503,50.13,2
1782,201503,181.2,5
1782,201504,71.66,13
1783,201503,40.14,5
1784,201503,371.89,21
1785,201503,10.22,3
1786,201503,93.6,4
1787,201503,133.02999999999997,14
1787,201504,77.1,8
1788,201503,27.89,5
1789,201503,110.60000000000001,5
1790,201503,24.32,5
1791,201503,27.419999999999998,6
1791,201504,31.51,3
1792,201503,103.38000000000001,12
1793,201503,38.6,7
1793,201504,21.700000000000003,3
1794,201503,33.2,4
1794,201504,146.72,7
1795,201503,51.400000000000006,12
1796,201503,13.989999999999998,4
1797,201503,23.1,5
1798,201503,104.40000000000002,8
1799,201503,40.74,6
1799,201504,22.700000000000003,3
1800,201503,4.5,1
1801,201503,23.8,3
1802,201503,57.00000000000001,3
1803,201503,34.6,4
1804,201503,39.74,3
1805,201503,45.8,8
1806,201503,256.6,4
1807,201503,31.03,5
1808,201503,70.32,3
1809,201503,17.09,2
1810,201503,102.62,6
1811,201503,27.38,8
1812,201503,82.73000000000002,25
1812,201504,162.82000000000002,27
1813,201503,40.55,4
1813,201504,33.800000000000004,5
1814,201503,44.099999999999994,3
1815,201503,226.68000000000004,24
1816,201503,68.93999999999998,11
1816,201504,12.4,2
1817,201503,15.47,2
1817,201504,36.57,4
1818,201503,170.00000000000006,24
1818,201504,67.57,9
1819,201503,29.02,3
1820,201503,48.66,13
1821,201503,5.8,1
1822,201503,25.0,3
1823,201503,43.0,9
1823,201504,30.740000000000002,5
1824,201503,66.24,9
1825,201503,55.37,2
1825,201504,13.9,2
1826,201503,20.8,2
1827,201503,11.3,2
1828,201503,46.17999999999999,7
1829,201503,52.51,13
1830,201503,17.11,3
1830,201504,79.31,3
1831,201503,40.0,5
1832,201503,102.07000000000001,5
1833,201503,28.77,4
1834,201503,44.480000000000004,4
1834,201504,20.9,2
1835,201503,50.239999999999995,3
1836,201503,158.42000000000002,19
1836,201504,24.349999999999998,7
1837,201503,22.7,2
1838,201503,26.029999999999998,7
1839,201503,356.86999999999995,37
1839,201504,136.65000000000003,31
1840,201503,145.49,16
1841,201503,57.6,1
1842,201503,2.5,1
1843,201503,63.68,7
1844,201503,37.32,9
1845,201503,22.8,2
1846,201503,229.79999999999998,25
1847,201503,5.9,1
1848,201503,41.699999999999996,2
1849,201503,32.07,3
1849,201504,45.61,7
1850,201503,48.0,3
1851,201503,87.82,13
1851,201504,32.099999999999994,5
1852,201503,9.19,1
1853,201503,34.6,2
1854,201503,129.33,6
1855,201503,77.4,5
1856,201503,56.06,7
1856,201504,62.04,7
1857,201503,10.9,1
1858,201503,49.01,10
1858,201504,105.24,13
1859,201503,14.690000000000001,3
1860,201503,15.9,1
1861,201503,20.2,2
1862,201503,9.9,1
1863,201503,70.89999999999999,8
1864,201503,135.04,3
1865,201503,13.74,3
1865,201504,15.190000000000001,2
1866,201503,157.61999999999998,19
1867,201503,61.66,5
1868,201503,123.27000000000001,3
1869,201503,197.61,12
1869,201504,37.81,5
1870,201503,147.99000000000004,9
1871,201503,55.35999999999999,5
1872,201503,92.09,5
1873,201503,93.56,4
1874,201503,69.44,7
1874,201504,71.36,5
1875,201503,242.61,7
1876,201503,69.52,3
1877,201503,102.2,8
1878,201503,156.62,18
1879,201503,22.01,4
1880,201503,135.21,10
1881,201503,18.310000000000002,6
1881,201504,92.00000000000001,10
1882,201503,181.39000000000001,22
1883,201503,55.87,7
1884,201503,60.699999999999996,9
1884,201504,73.6,14
1885,201503,5.02,2
1886,201503,43.7,2
1887,201503,79.61,3
1888,201503,98.9,2
1889,201503,109.27000000000002,17
1889,201504,76.31,13
1890,201503,67.83,5
1891,201503,37.5,4
1892,201503,204.06000000000003,4
1893,201503,52.199999999999996,4
1894,201503,79.56,11
1895,201503,68.6,2
1896,201503,109.75,23
1896,201504,58.550000000000004,13
1897,201503,57.0,6
1898,201503,43.7,5
1898,201504,92.40999999999998,9
1899,201503,18.94,4
1899,201504,74.53999999999999,12
1900,201503,143.08,24
1900,201504,126.33000000000001,13
1901,201503,9.61,2
1902,201503,22.3,2
1903,201503,56.9,9
1904,201503,173.27,20
1905,201503,6.9,1
1906,201503,86.94,5
1907,201503,24.700000000000003,4
1908,201503,25.79,9
1909,201503,234.14,30
1910,201503,69.5,7
1911,201503,15.86,3
1912,201503,107.28,5
1913,201503,33.62,2
1914,201503,27.08,2
1915,201503,139.92,21
1916,201503,47.26,10
1917,201503,56.29,3
1918,201503,43.300000000000004,5
1919,201503,47.96,4
1920,201503,4.4,1
1921,201503,45.37,6
1922,201503,155.19,9
1923,201503,45.57,8
1924,201503,11.3,2
1925,201503,211.39999999999998,6
1926,201503,54.2,9
1927,201503,39.400000000000006,3
1927,201504,454.7099999999999,41
1928,201503,37.64,4
1929,201503,39.839999999999996,3
1930,201503,35.870000000000005,7
1931,201503,47.4,2
1931,201504,58.25999999999999,5
1932,201503,19.799999999999997,2
1933,201503,33.3,5
1934,201503,141.57999999999998,3
1935,201503,43.080000000000005,7
1935,201504,20.3,1
1936,201503,85.05,11
1937,201503,33.3,5
1938,201503,57.629999999999995,9
1938,201504,93.83,14
1939,201503,74.53,10
1940,201503,8.1,2
1941,201503,20.779999999999998,5
1942,201503,48.48,5
1942,201504,38.83,5
1943,201503,53.5,4
1944,201503,25.9,1
1945,201503,62.4,1
1946,201503,53.0,1
1947,201503,40.0,4
1948,201503,41.15,10
1949,201503,141.45999999999998,10
1950,201503,141.68,21
1950,201504,283.62999999999994,32
1951,201503,50.9,6
1952,201503,27.38,5
1953,201503,114.22,4
1953,201504,135.21,11
1954,201503,25.49,5
1955,201503,173.54999999999998,29
1955,201504,83.22,13
1956,201503,338.0,8
1957,201503,64.16999999999999,7
1958,201503,216.04000000000002,14
1958,201504,156.76,13
1959,201503,51.43,6
1960,201503,3.7,1
1961,201503,13.780000000000001,3
1962,201503,95.33,4
1962,201504,60.599999999999994,2
1963,201503,36.63,10
1964,201503,98.27000000000001,11
1965,201503,45.400000000000006,8
1966,201503,19.900000000000002,6
1967,201503,86.35000000000002,15
1968,201503,87.9,2
1969,201503,187.39999999999998,31
1970,201503,88.8,7
1970,201504,8.9,2
1971,201503,114.0,2
1972,201503,56.9,4
1973,201503,37.400000000000006,3
1973,201504,149.03000000000003,21
1974,201503,140.7,3
1975,201503,23.4,4
1976,201503,76.10000000000001,10
1977,201503,360.1,4
1978,201503,84.66,12
1978,201504,32.66,3
1979,201503,93.31000000000002,21
1979,201504,59.57,16
1980,201503,26.299999999999997,3
1980,201504,19.87,9
1981,201503,99.62,8
1981,201504,129.59,10
1982,201503,31.259999999999998,5
1983,201503,68.32,14
1983,201504,39.47,6
1984,201503,45.8,2
1985,201503,11.8,1
1986,201503,85.39999999999999,7
1987,201503,46.6,5
1987,201504,27.27,6
1988,201503,18.9,3
1988,201504,104.42000000000002,8
1989,201503,489.9000000000001,26
1989,201504,256.02,4
1990,201503,1.47,1
1990,201504,87.62,5
1991,201503,106.16999999999999,11
1991,201504,12.540000000000001,2
1992,201503,51.9,3
1993,201503,61.6,5
1993,201504,100.28,5
1994,201503,139.20000000000002,4
1995,201503,29.29,4
1996,201503,81.0,4
1997,201503,13.6,1
1998,201503,115.78,10
1999,201503,5.0,1
2000,201503,120.74999999999999,10
2001,201503,63.339999999999996,3
2002,201503,12.190000000000001,4
2003,201503,205.42999999999995,26
2003,201504,266.9200000000001,33
2004,201503,19.369999999999997,6
2004,201504,79.8,10
2005,201503,34.400000000000006,4
2005,201504,173.20000000000002,27
2006,201503,13.629999999999999,2
2007,201503,68.92,7
2008,201503,130.7,14
2008,201504,0.35,1
2009,201503,10.5,2
2010,201503,27.56,6
2011,201503,16.96,4
2012,201503,101.93,7
2012,201504,23.6,1
2013,201503,28.369999999999997,6
2013,201504,42.63,6
2014,201503,39.1,3
2015,201503,65.52000000000001,5
2015,201504,70.47999999999999,3
2016,201503,83.31,4
2017,201503,110.24,13
2018,201503,36.660000000000004,5
2019,201503,87.05,10
2019,201504,73.84,6
2020,201503,23.599999999999998,6
2020,201504,9.52,4
2021,201503,39.379999999999995,9
2022,201503,81.01,12
2022,201504,8.04,3
2023,201503,16.32,4
2024,201503,28.419999999999998,6
2025,201503,75.69,5
2026,201503,29.24,4
2026,201504,47.58,7
2027,201503,106.48,11
2028,201503,20.700000000000003,3
2029,201503,93.78,5
2030,201503,23.09,4
2031,201503,21.200000000000003,2
2032,201503,32.53,4
2033,201503,29.4,6
2034,201503,92.13999999999999,6
2035,201503,17.8,2
2036,201503,118.96999999999998,8
2036,201504,66.44,9
2037,201503,37.910000000000004,3
2037,201504,23.380000000000003,9
2038,201503,55.0,1
2039,201503,21.3,2
2040,201503,42.8,2
2041,201503,48.67,7
2042,201503,101.96,13
2042,201504,48.06000000000001,6
2043,201503,34.3,1
2044,201503,33.7,3
2045,201503,13.18,2
2045,201504,13.04,4
2046,201503,16.48,5
2047,201503,44.42,3
2047,201504,26.1,5
2048,201503,125.57,12
2049,201503,22.3,2
2049,201504,30.939999999999998,3
2050,201503,69.43,8
2050,201504,41.629999999999995,3
2051,201503,22.2,3
2052,201503,43.37,4
2053,201503,51.75000000000001,9
2053,201504,40.97,10
2054,201503,23.3,2
2054,201504,29.4,4
2055,201503,26.1,3
2056,201503,21.9,2
2057,201503,13.8,3
2058,201503,44.699999999999996,3
2059,201503,12.9,1
2060,201503,37.699999999999996,5
2061,201503,33.980000000000004,5
2061,201504,61.29,10
2062,201503,76.24,24
2062,201504,154.42000000000002,11
2063,201503,156.73000000000002,14
2064,201503,39.830000000000005,10
2064,201504,35.260000000000005,7
2065,201503,56.5,8
2066,201503,34.8,2
2067,201503,53.0,1
2068,201503,42.3,5
2069,201503,23.4,2
2070,201503,43.0,4
2071,201503,279.7,6
2072,201503,49.0,1
2072,201504,115.5,4
2073,201503,51.58,5
2074,201503,53.62,7
2075,201503,48.5,3
2076,201503,9.56,4
2077,201503,13.600000000000001,2
2078,201503,22.18,5
2079,201503,86.94000000000001,11
2080,201503,94.82,12
2080,201504,167.14000000000001,19
2081,201503,70.7,2
2082,201503,17.9,1
2083,201503,25.099999999999998,8
2084,201503,38.36,6
2085,201503,93.14,14
2086,201503,23.67,6
2087,201503,85.1,6
2088,201503,47.05,2
2089,201503,21.4,4
2090,201503,40.6,6
2091,201503,104.7,12
2092,201503,39.8,2
2093,201503,5.199999999999999,2
2094,201503,36.53,10
2095,201503,39.08,6
2096,201503,73.8,7
2097,201503,88.0,2
2098,201503,30.99,6
2099,201503,70.45,6
2099,201504,62.94,6
2100,201503,17.0,3
2101,201503,25.47,6
2102,201503,65.03999999999999,7
2103,201503,59.63,3
2103,201504,61.550000000000004,6
2104,201503,14.9,2
2104,201504,31.759999999999998,4
2105,201503,67.37,8
2105,201504,106.05000000000001,12
2106,201503,10.59,1
2107,201503,38.15,3
2107,201504,65.2,7
2108,201503,76.5,7
2109,201503,29.64,3
2110,201503,165.4,14
2110,201504,84.5,5
2111,201503,24.15,3
2112,201503,18.1,3
2113,201503,47.800000000000004,8
2113,201504,2.78,2
2114,201503,39.78000000000001,4
2115,201503,33.53,4
2115,201504,236.87,13
2116,201503,28.9,2
2117,201503,101.4,8
2118,201503,78.13,7
2118,201504,53.19,8
2119,201503,222.0,2
2120,201503,3.9,1
2121,201503,3.72,1
2122,201503,106.60000000000001,4
2123,201503,31.63,5
2123,201504,126.16000000000001,23
2124,201503,47.900000000000006,3
2125,201503,150.44,17
2126,201503,55.019999999999996,7
2127,201503,15.579999999999998,4
2128,201503,32.47,7
2129,201503,30.78,2
2130,201503,29.740000000000002,6
2131,201503,63.8,2
2132,201503,37.9,1
2133,201503,36.36,5
2133,201504,21.8,2
2134,201503,79.60000000000001,3
2134,201504,60.199999999999996,16
2135,201503,14.7,1
2136,201503,28.7,2
2137,201503,38.3,3
2138,201503,27.299999999999997,4
2139,201503,57.57,3
2140,201503,19.03,2
2141,201503,28.7,2
2142,201503,17.61,3
2143,201503,6.9,1
2144,201503,10.67,1
2145,201503,40.21,6
2146,201503,57.0,15
2147,201503,13.0,1
2148,201503,39.900000000000006,6
2149,201503,32.8,3
2150,201503,80.9,4
2151,201503,139.8,1
2151,201504,75.67,13
2152,201503,96.60000000000001,2
2152,201504,4.89,2
2153,201503,136.78,5
2154,201503,24.4,7
2154,201504,79.1,4
2155,201503,20.0,3
2156,201503,79.08,5
2156,201504,40.23,7
2157,201503,19.53,4
2157,201504,18.18,3
2158,201503,45.6,5
2159,201503,70.19,10
2159,201504,100.53000000000002,17
2160,201503,17.35,3
2161,201503,19.9,1
2162,201503,98.10000000000002,8
2162,201504,69.73,7
2163,201503,95.50999999999999,7
2164,201503,97.29999999999998,10
2165,201503,18.3,4
2166,201503,12.9,3
2167,201503,28.81,5
2168,201503,169.74,9
2169,201503,44.13,3
2170,201503,22.08,6
2171,201503,19.1,3
2172,201503,34.2,6
2172,201504,54.72,11
2173,201503,42.699999999999996,10
2174,201503,20.3,1
2175,201503,44.17999999999999,10
2176,201503,26.36,3
2177,201503,47.45,2
2178,201503,18.0,3
2179,201503,109.0,2
2180,201503,3.8,1
2180,201504,49.76,6
2181,201503,13.6,2
2182,201503,2.34,1
2183,201503,129.95000000000002,13
2184,201503,79.84,15
2185,201503,128.97,18
2185,201504,62.25,4
2186,201503,92.91,2
2187,201503,32.85,8
2188,201503,33.56,5
2189,201503,138.8,8
2189,201504,178.62,7
2190,201503,33.63,5
2191,201503,29.6,3
2192,201503,12.62,3
2193,201503,35.6,2
2193,201504,41.7,2
2194,201503,48.519999999999996,3
2194,201504,44.730000000000004,5
2195,201503,26.31,1
2196,201503,43.0,1
2197,201503,138.2,2
2198,201504,28.9,2
2199,201504,126.75000000000003,17
2200,201504,24.96,7
2201,201504,172.7,31
2202,201504,22.18,3
2203,201504,13.770000000000001,3
2204,201504,132.05,3
2205,201504,77.66,4
2206,201504,47.480000000000004,9
2207,201504,22.549999999999997,4
2208,201504,34.8,7
2209,201504,105.98,8
2210,201504,154.21,19
2211,201504,26.1,4
2212,201504,34.53,6
2213,201504,44.599999999999994,3
2214,201504,90.87,5
2215,201504,19.3,2
2216,201504,18.1,4
2217,201504,72.93,3
2218,201504,33.089999999999996,2
2219,201504,42.2,3
2220,201504,25.92,2
2221,201504,52.620000000000005,7
2222,201504,74.23,12
2223,201504,5.52,1
2224,201504,8.83,4
2225,201504,20.259999999999998,8
2226,201504,29.2,3
2227,201504,104.70000000000003,12
2228,201504,335.9199999999999,9
2229,201504,31.8,6
2230,201504,211.82000000000002,10
2231,201504,49.42,2
2232,201504,78.37999999999998,12
2233,201504,73.60000000000001,14
2234,201504,18.17,5
2235,201504,35.7,4
2236,201504,2.4,1
2237,201504,185.10000000000002,5
2238,201504,17.0,3
2239,201504,50.02,2
2240,201504,19.419999999999998,6
2241,201504,47.97,8
2242,201504,74.9,2
2243,201504,21.54,3
2244,201504,21.8,1
2245,201504,13.7,1
2246,201504,69.6,1
2247,201504,70.98,7
2248,201504,405.63,12
2249,201504,103.61,15
2250,201504,46.42,4
2251,201504,671.5700000000002,54
2252,201504,104.60000000000001,32
2253,201504,13.100000000000001,3
2254,201504,20.2,3
2255,201504,90.19,9
2256,201504,55.97,2
2257,201504,91.74000000000001,13
2258,201504,274.88,10
2259,201504,134.61,6
2260,201504,77.15,4
2261,201504,81.27,14
2262,201504,168.1,10
2263,201504,184.57999999999998,5
2264,201504,225.47,21
2265,201504,115.97999999999999,14
2266,201504,74.4,5
2267,201504,28.700000000000003,6
2268,201504,78.53,4
2269,201504,48.0,4
2270,201504,14.600000000000001,2
2271,201504,40.38,4
2272,201504,5.79,1
2273,201504,53.1,1
2274,201504,95.91,19
2275,201504,5.12,6
2276,201504,23.9,2
2277,201504,132.89000000000001,19
2278,201504,17.7,2
2279,201504,65.99,3
2280,201504,11.85,3
2281,201504,43.3,7
2282,201504,91.7,3
2283,201504,57.620000000000005,11
2284,201504,23.94,4
2285,201504,55.0,7
2286,201504,13.55,3
2287,201504,18.9,1
2288,201504,36.65,5
2289,201504,63.6,1
2290,201504,19.98,4
2291,201504,96.86,8
2292,201504,18.419999999999998,5
2293,201504,180.64999999999998,13
2294,201504,85.16,8
2295,201504,37.98,10
2296,201504,131.44,12
2297,201504,246.50000000000006,18
2298,201504,87.03999999999999,5
2299,201504,90.0,10
2300,201504,79.16,4
2301,201504,295.15,16
2302,201504,90.42999999999999,7
2303,201504,143.64000000000001,15
2304,201504,377.6,6
2305,201504,38.4,2
2306,201504,5.19,1
2307,201504,57.9,2
2308,201504,106.19999999999999,16
2309,201504,64.85999999999999,9
2310,201504,83.62,5
2311,201504,30.06,2
2312,201504,11.07,3
2313,201504,29.68,5
2314,201504,12.690000000000001,5
2315,201504,9.9,1
2316,201504,31.1,4
2317,201504,880.0,2
2318,201504,82.55,8
2319,201504,80.32,7
2320,201504,18.79,9
2321,201504,44.99,4
2322,201504,12.7,2
2323,201504,80.10000000000001,3
2324,201504,11.58,3
2325,201504,58.5,2
2326,201504,7.07,1
2327,201504,15.9,1
2328,201504,51.52,5
2329,201504,48.03,4
2330,201504,108.77000000000001,23
2331,201504,30.700000000000003,3
2332,201504,89.02000000000001,6
2333,201504,105.72,12
2334,201504,95.57000000000001,9
2335,201504,40.800000000000004,2
2336,201504,37.9,5
2337,201504,55.18999999999999,10
2338,201504,69.64999999999999,14
2339,201504,36.39,7
2340,201504,25.380000000000003,3
2341,201504,31.4,5
2342,201504,83.88000000000001,14
2343,201504,73.2,5
2344,201504,138.66,13
2345,201504,99.9,17
2346,201504,67.3,2
2347,201504,69.66,2
2348,201504,78.57,8
2349,201504,16.0,2
2350,201504,32.800000000000004,6
2351,201504,51.71,3
2352,201504,36.1,3
2353,201504,88.92,4
2354,201504,9.3,1
2355,201504,43.45,6
2356,201504,69.9,2
2357,201504,89.77999999999999,9
2358,201504,64.5,18
2359,201504,22.6,3
2360,201504,94.64,14
2361,201504,36.6,7
2362,201504,262.07,25
2363,201504,21.630000000000003,3
2364,201504,184.37,17
2365,201504,12.9,2
2366,201504,19.23,3
2367,201504,23.61,2
2368,201504,45.28,4
2369,201504,67.48,9
2370,201504,64.8,1
2371,201504,155.41,17
2372,201504,690.9999999999999,10
2373,201504,163.82,11
2374,201504,128.96,7
2375,201504,44.98,4
2376,201504,21.490000000000002,4
2377,201504,57.60999999999999,3
2378,201504,217.01000000000005,14
2379,201504,60.21,7
2380,201504,60.62,9
2381,201504,19.5,4
2382,201504,9.9,1
2383,201504,28.94,7
2384,201504,16.9,1
2385,201504,32.1,5
2386,201504,106.06,16
2387,201504,68.24,7
2388,201504,47.51,9
2389,201504,31.02,3
2390,201504,94.11,14
2391,201504,27.599999999999998,6
2392,201504,57.599999999999994,9
2393,201504,77.69,2
2394,201504,13.5,3
2395,201504,72.36,4
2396,201504,80.91999999999999,10
2397,201504,117.23,6
2398,201504,94.9,2
2399,201504,11.100000000000001,2
2400,201504,11.9,2
2401,201504,30.08,3
2402,201504,96.60000000000001,2
2403,201504,32.54,13
2404,201504,29.13,3
2405,201504,134.03,20
2406,201504,10.49,5
2407,201504,76.77000000000001,11
2408,201504,118.38999999999997,9
2409,201504,57.709999999999994,6
2410,201504,38.4,6
2411,201504,58.519999999999996,4
2412,201504,3.62,1
2413,201504,73.7,6
2414,201504,66.64999999999999,7
2415,201504,75.75999999999999,5
2416,201504,30.42,5
2417,201504,19.6,1
2418,201504,18.83,2
2419,201504,2.6100000000000003,2
2420,201504,85.59,8
2421,201504,17.0,1
2422,201504,58.9,5
2423,201504,86.89,5
2424,201504,71.04,13
2425,201504,351.2800000000001,30
2426,201504,90.2,5
2427,201504,35.11,4
2428,201504,77.30000000000001,11
2429,201504,50.91,7
2430,201504,11.18,3
2431,201504,103.86000000000001,15
2432,201504,12.2,2
2433,201504,155.55999999999997,27
2434,201504,291.17999999999995,12
2435,201504,92.60000000000002,12
2436,201504,65.41,4
2437,201504,27.9,4
2438,201504,128.86,5
2439,201504,8.48,2
2440,201504,19.6,5
2441,201504,55.0,1
2442,201504,140.1,3
2443,201504,1.9,1
2444,201504,59.67000000000001,7
2445,201504,33.47,5
2446,201504,94.28,6
2447,201504,25.8,4
2448,201504,37.89,2
2449,201504,53.9,2
2450,201504,19.7,4
2451,201504,24.200000000000003,2
2452,201504,72.52000000000001,10
2453,201504,81.39,2
2454,201504,220.0,1
2455,201504,57.49999999999999,10
2456,201504,126.39,15
2457,201504,21.67,6
2458,201504,203.2,4
2459,201504,41.75,2
2460,201504,118.60000000000002,10
2461,201504,136.60000000000002,3
2462,201504,151.8,3
2463,201504,30.42,3
2464,201504,189.88999999999996,28
2465,201504,71.05,5
2466,201504,21.200000000000003,2
2467,201504,76.5,2
2468,201504,21.05,2
